lineage,pathway_name,direction,significant_contexts,contexts,median_nes,minimum_absolute_nes
macrophage_monocyte,FCGR3A-mediated IL10 synthesis,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0298019442235797,2.0298019442235797
macrophage_monocyte,Transport of Ribonucleoproteins into the Host Nucleus,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.027059825410925,2.027059825410925
endothelial,Molecules associated with elastic fibres,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0263478375014254,2.0263478375014254
macrophage_monocyte,FCGR3A-mediated phagocytosis,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0242345740822794,2.0242345740822794
macrophage_monocyte,Leishmania phagocytosis,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0242345740822794,2.0242345740822794
macrophage_monocyte,Parasite infection,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0242345740822794,2.0242345740822794
endothelial,Complex IV assembly,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0215966530790555,2.0215966530790555
endothelial,DNA strand elongation,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0200537473843547,2.0200537473843547
mesenchymal_hsc_myofibroblast,Complex I biogenesis,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0186498367156704,2.0186498367156704
endothelial,PCNA-Dependent Long Patch Base Excision Repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0183502374442193,2.0183502374442193
endothelial,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0180920339730846,2.0180920339730846
mesenchymal_hsc_myofibroblast,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0173118989709815,2.0173118989709815
macrophage_monocyte,NFE2L2 regulating anti-oxidant/detoxification enzymes,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.016921103650991,2.016921103650991
mesenchymal_hsc_myofibroblast,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0162037131151402,2.0162037131151402
mesenchymal_hsc_myofibroblast,RHO GTPases activate PAKs,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0153600943306693,2.0153600943306693
mesenchymal_hsc_myofibroblast,Signaling by FGFR1 in disease,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0153072341259657,2.0153072341259657
mesenchymal_hsc_myofibroblast,Cellular responses to mechanical stimuli,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.015221570834171,2.015221570834171
endothelial,HDR through Single Strand Annealing (SSA),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.015051063791807,2.015051063791807
endothelial,Diseases of DNA repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.014167898819444,2.014167898819444
endothelial,HIV Transcription Initiation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
endothelial,RNA Polymerase II HIV Promoter Escape,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
endothelial,RNA Polymerase II Promoter Escape,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
endothelial,RNA Polymerase II Transcription Initiation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
endothelial,RNA Polymerase II Transcription Initiation And Promoter Clearance,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
endothelial,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.01252175168065,2.01252175168065
mesenchymal_hsc_myofibroblast,Attachment of bacteria to epithelial cells,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0118570648099294,2.0118570648099294
mesenchymal_hsc_myofibroblast,Biofilm formation,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0118570648099294,2.0118570648099294
macrophage_monocyte,Nuclear events stimulated by ALK signaling in cancer,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0102634300385818,2.0102634300385818
endothelial,Processing of Capped Intron-Containing Pre-mRNA,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.009988522251593,2.009988522251593
endothelial,Regulation of TP53 Activity,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.008785081860821,2.008785081860821
endothelial,Phase 0 - rapid depolarisation,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.007942833093521,2.007942833093521
endothelial,O-glycosylation of TSR domain-containing proteins,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.006539256898607,2.006539256898607
endothelial,Mitochondrial translation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.00486797745695,2.00486797745695
mesenchymal_hsc_myofibroblast,Metabolism of vitamins and cofactors,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0037778793014174,2.0037778793014174
endothelial,Polo-like kinase mediated events,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0028798695150494,2.0028798695150494
mesenchymal_hsc_myofibroblast,"Plasma lipoprotein assembly, remodeling, and clearance",positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.0020741362707812,2.0020741362707812
mesenchymal_hsc_myofibroblast,Signaling by TGFB family members,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0011071924061397,2.0011071924061397
endothelial,Defective B3GALTL causes PpS,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.000951112753832,2.000951112753832
endothelial,Meiotic synapsis,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0003622434612804,2.0003622434612804
mesenchymal_hsc_myofibroblast,Formation of a pool of free 40S subunits,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.000160603137914,2.000160603137914
mesenchymal_hsc_myofibroblast,Triglyceride metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.999814194811191,1.999814194811191
macrophage_monocyte,Interleukin-12 signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9990232865525384,1.9990232865525384
mesenchymal_hsc_myofibroblast,Response to elevated platelet cytosolic Ca2+,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9983775947306028,1.9983775947306028
mesenchymal_hsc_myofibroblast,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9974990154718628,1.9974990154718628
macrophage_monocyte,Processing of antigen in germinal center B cells,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.996739231133971,1.996739231133971
mesenchymal_hsc_myofibroblast,Amyloid fiber formation,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.994788619679757,1.994788619679757
macrophage_monocyte,FLT3 signaling in disease,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9943317373051994,1.9943317373051994
endothelial,Dengue Virus-Host Interactions,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.993917087776643,1.993917087776643
macrophage_monocyte,IP3 and IP4 transport between cytosol and nucleus,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9932745340319362,1.9932745340319362
macrophage_monocyte,IP6 and IP7 transport between cytosol and nucleus,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9932745340319362,1.9932745340319362
macrophage_monocyte,IPs transport between nucleus and cytosol,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9932745340319362,1.9932745340319362
mesenchymal_hsc_myofibroblast,Cristae formation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9926165665129871,1.9926165665129871
endothelial,Mitochondrial translation initiation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9924954904030927,1.9924954904030927
mesenchymal_hsc_myofibroblast,Arachidonate metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9915193870258945,1.9915193870258945
endothelial,Mitochondrial translation elongation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9910443057841778,1.9910443057841778
endothelial,Cell surface interactions at the vascular wall,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9895870740805732,1.9895870740805732
endothelial,Impaired BRCA2 binding to RAD51,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9893848163883072,1.9893848163883072
endothelial,Synthesis of DNA,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9867667241484512,1.9867667241484512
mesenchymal_hsc_myofibroblast,DARPP-32 events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9857946170462177,1.9857946170462177
endothelial,Mitotic Prophase,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9850503799870496,1.9850503799870496
mesenchymal_hsc_myofibroblast,Fibronectin matrix formation,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9844564293985163,1.9844564293985163
mesenchymal_hsc_myofibroblast,Disorders of Developmental Biology,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9840039305099688,1.9840039305099688
macrophage_monocyte,Mitotic Prometaphase,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9810552797096805,1.9810552797096805
endothelial,Metabolism of steroids,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9798447649825706,1.9798447649825706
endothelial,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9795329447237062,1.9795329447237062
endothelial,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9795329447237062,1.9795329447237062
endothelial,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9795329447237062,1.9795329447237062
endothelial,Defective homologous recombination repair (HRR) due to PALB2 loss of function,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9795329447237062,1.9795329447237062
mesenchymal_hsc_myofibroblast,Metabolism of fat-soluble vitamins,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.978191746037468,1.978191746037468
mesenchymal_hsc_myofibroblast,NOTCH1 Intracellular Domain Regulates Transcription,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.978085609393784,1.978085609393784
mesenchymal_hsc_myofibroblast,Metabolism of fat-soluble vitamins,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.9778888329075033,1.9778888329075033
endothelial,G1/S Transition,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9769347632843148,1.9769347632843148
mesenchymal_hsc_myofibroblast,HDACs deacetylate histones,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9738110671240845,1.9738110671240845
endothelial,Dengue Virus Infection,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9714215526731464,1.9714215526731464
macrophage_monocyte,Class I peroxisomal membrane protein import,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9694061043808855,1.9694061043808855
mesenchymal_hsc_myofibroblast,Peptide hormone metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9693980261396293,1.9693980261396293
mesenchymal_hsc_myofibroblast,Heme degradation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9684314085349162,1.9684314085349162
mesenchymal_hsc_myofibroblast,NCAM1 interactions,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.968052571159783,1.968052571159783
mesenchymal_hsc_myofibroblast,IRS-related events triggered by IGF1R,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9658221294962874,1.9658221294962874
mesenchymal_hsc_myofibroblast,Myogenesis,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9655746995513435,1.9655746995513435
endothelial,Impaired BRCA2 binding to PALB2,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.963224597109615,1.963224597109615
mesenchymal_hsc_myofibroblast,Infection with Enterobacteria,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9625039962185238,1.9625039962185238
mesenchymal_hsc_myofibroblast,Platelet degranulation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9614211873113587,1.9614211873113587
endothelial,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.960911459235679,1.960911459235679
mesenchymal_hsc_myofibroblast,G alpha (s) signalling events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9608740993459604,1.9608740993459604
endothelial,DNA Repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9604686693081785,1.9604686693081785
mesenchymal_hsc_myofibroblast,GPER1 signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9589936703622772,1.9589936703622772
endothelial,Collagen formation,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.957894963996174,1.957894963996174
endothelial,Metabolism of amino acids and derivatives,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9570518910740096,1.9570518910740096
endothelial,Defective homologous recombination repair (HRR) due to BRCA2 loss of function,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9551731480163979,1.9551731480163979
endothelial,Diseases of DNA Double-Strand Break Repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9551731480163979,1.9551731480163979
mesenchymal_hsc_myofibroblast,Glucagon-type ligand receptors,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.95469125272881,1.95469125272881
endothelial,Lagging Strand Synthesis,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.953975687114693,1.953975687114693
mesenchymal_hsc_myofibroblast,Chromatin organization,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9528943282265259,1.9528943282265259
mesenchymal_hsc_myofibroblast,Activation of kainate receptors upon glutamate binding,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9506316694642147,1.9506316694642147
mesenchymal_hsc_myofibroblast,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9499553386572364,1.9499553386572364
macrophage_monocyte,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9496479573431325,1.9496479573431325
endothelial,Resolution of Abasic Sites (AP sites),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9496145815339871,1.9496145815339871
macrophage_monocyte,Transport of Mature mRNAs Derived from Intronless Transcripts,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9492023601601922,1.9492023601601922
macrophage_monocyte,Signaling by FGFR3,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9488561630801142,1.9488561630801142
mesenchymal_hsc_myofibroblast,RA biosynthesis pathway,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9466795863097897,1.9466795863097897
mesenchymal_hsc_myofibroblast,Diseases of Immune System,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9459795258150858,1.9459795258150858
mesenchymal_hsc_myofibroblast,RHOBTB GTPase Cycle,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9451078407750435,1.9451078407750435
endothelial,Transport of Mature Transcript to Cytoplasm,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.944794762480812,1.944794762480812
mesenchymal_hsc_myofibroblast,Initiation of coagulation cascade,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.943841238958146,1.943841238958146
endothelial,Mitochondrial protein degradation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9406021284006083,1.9406021284006083
mesenchymal_hsc_myofibroblast,Ca2+ pathway,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.940433547511856,1.940433547511856
macrophage_monocyte,Transport of Mature mRNA Derived from an Intronless Transcript,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9402773256751809,1.9402773256751809
mesenchymal_hsc_myofibroblast,Paracetamol ADME,negative,1,GSE256398_human::mash_cirrhosis_vs_healthy,-1.9398558653543923,1.9398558653543923
mesenchymal_hsc_myofibroblast,Laminin interactions,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9393174352171167,1.9393174352171167
endothelial,APC/C-mediated degradation of cell cycle proteins,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9392585119846208,1.9392585119846208
endothelial,Regulation of mitotic cell cycle,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9392585119846208,1.9392585119846208
mesenchymal_hsc_myofibroblast,Negative regulation of FGFR1 signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9388467196027173,1.9388467196027173
endothelial,Selenocysteine synthesis,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.938135052344753,1.938135052344753
macrophage_monocyte,"Activation of IRF3, IRF7 mediated by TBK1, IKK蔚 (IKBKE)",negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9375082761197033,1.9375082761197033
mesenchymal_hsc_myofibroblast,"Expression of BMAL (ARNTL), CLOCK, and NPAS2",negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.936665537448798,1.936665537448798
macrophage_monocyte,Signaling by FGFR1 in disease,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9365499374006896,1.9365499374006896
mesenchymal_hsc_myofibroblast,RAB GEFs exchange GTP for GDP on RABs,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9358419454161844,1.9358419454161844
mesenchymal_hsc_myofibroblast,Biological oxidations,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.934330736269621,1.934330736269621
endothelial,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9335862012918126,1.9335862012918126
macrophage_monocyte,Insulin receptor signalling cascade,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9324647498617251,1.9324647498617251
macrophage_monocyte,Downstream signaling of activated FGFR3,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9302424124414428,1.9302424124414428
mesenchymal_hsc_myofibroblast,Metabolism of vitamins and cofactors,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.929058548158983,1.929058548158983
mesenchymal_hsc_myofibroblast,Initiation of coagulation cascade,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.929007618254875,1.929007618254875
endothelial,Biosynthesis of specialized proresolving mediators (SPMs),negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.928974350053333,1.928974350053333
mesenchymal_hsc_myofibroblast,p130Cas linkage to MAPK signaling for integrins,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9287595495099297,1.9287595495099297
endothelial,DNA Double Strand Break Response,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9275527866165667,1.9275527866165667
macrophage_monocyte,Interleukin-2 family signaling,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,1.9265679089988914,1.9265679089988914
mesenchymal_hsc_myofibroblast,Post-translational protein phosphorylation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9241082101611415,1.9241082101611415
endothelial,Cellular response to heat stress,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.923725827243813,1.923725827243813
mesenchymal_hsc_myofibroblast,HDMs demethylate histones,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9231146472681269,1.9231146472681269
macrophage_monocyte,NEP/NS2 Interacts with the Cellular Export Machinery,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9222938556829219,1.9222938556829219
macrophage_monocyte,IRS-mediated signalling,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9207819250929872,1.9207819250929872
mesenchymal_hsc_myofibroblast,Inositol phosphate metabolism,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9188366310004532,1.9188366310004532
macrophage_monocyte,Export of Viral Ribonucleoproteins from Nucleus,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9168546564310818,1.9168546564310818
macrophage_monocyte,Processing of antigen in germinal center B cells,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9163744604999928,1.9163744604999928
macrophage_monocyte,Vpr-mediated nuclear import of PICs,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.9152288108485853,1.9152288108485853
macrophage_monocyte,Signaling by Erythropoietin,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,1.9151014287269932,1.9151014287269932
macrophage_monocyte,IGF1R signaling cascade,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9149679078961246,1.9149679078961246
macrophage_monocyte,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9149679078961246,1.9149679078961246
mesenchymal_hsc_myofibroblast,Phase I - Functionalization of compounds,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.9149188279274718,1.9149188279274718
macrophage_monocyte,IRS-related events triggered by IGF1R,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9145058839234272,1.9145058839234272
mesenchymal_hsc_myofibroblast,Metabolism of cofactors,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9137893585961556,1.9137893585961556
mesenchymal_hsc_myofibroblast,Cellular response to heat stress,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9137419819000574,1.9137419819000574
mesenchymal_hsc_myofibroblast,IRS-mediated signalling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9130698192202056,1.9130698192202056
mesenchymal_hsc_myofibroblast,Retinoid metabolism and transport,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.9102924145490787,1.9102924145490787
macrophage_monocyte,Nuclear import of Rev protein,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.909882024657639,1.909882024657639
macrophage_monocyte,Platelet degranulation,negative,1,GSE256398_human::mash_cirrhosis_vs_healthy,-1.9083378357937735,1.9083378357937735
mesenchymal_hsc_myofibroblast,G beta:gamma signalling through PLC beta,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9080150690895672,1.9080150690895672
mesenchymal_hsc_myofibroblast,Interleukin-37 signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9078902860677327,1.9078902860677327
macrophage_monocyte,SUMOylation of ubiquitinylation proteins,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,1.905716589236932,1.905716589236932
mesenchymal_hsc_myofibroblast,Thromboxane signalling through TP receptor,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9056961116434792,1.9056961116434792
mesenchymal_hsc_myofibroblast,Vasopressin regulates renal water homeostasis via Aquaporins,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.9035090642752912,1.9035090642752912
mesenchymal_hsc_myofibroblast,Xenobiotics,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.903438548806299,1.903438548806299
endothelial,Activation of gene expression by SREBF (SREBP),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.903377187501137,1.903377187501137
endothelial,Complex I biogenesis,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9031899668223897,1.9031899668223897
mesenchymal_hsc_myofibroblast,Bile acid and bile salt metabolism,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.9027301688864482,1.9027301688864482
endothelial,Mitochondrial RNA degradation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9017110120257383,1.9017110120257383
endothelial,Presynaptic phase of homologous DNA pairing and strand exchange,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9013171693411335,1.9013171693411335
endothelial,Diseases of carbohydrate metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.9004177693748971,1.9004177693748971
macrophage_monocyte,Classical antibody-mediated complement activation,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,1.900302518303775,1.900302518303775
endothelial,SUMOylation of SUMOylation proteins,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.899664930569042,1.899664930569042
macrophage_monocyte,HDMs demethylate histones,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,1.8995479148690664,1.8995479148690664
macrophage_monocyte,SUMOylation of DNA methylation proteins,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,1.8978951673195583,1.8978951673195583
mesenchymal_hsc_myofibroblast,HATs acetylate histones,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.8973397912935432,1.8973397912935432
mesenchymal_hsc_myofibroblast,Regulation of clotting cascade,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.8969640968256043,1.8969640968256043
mesenchymal_hsc_myofibroblast,Metabolism of amino acids and derivatives,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,1.8960832493442368,1.8960832493442368
macrophage_monocyte,FRS-mediated FGFR4 signaling,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.8944935171581705,1.8944935171581705
macrophage_monocyte,DAP12 interactions,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.8943532123297817,1.8943532123297817
endothelial,Endogenous sterols,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.8943497878402649,1.8943497878402649
macrophage_monocyte,Regulation of FZD by ubiquitination,negative,1,GSE256398_human::mash_cirrhosis_vs_healthy,-1.893904861158365,1.893904861158365
macrophage_monocyte,Negative regulators of DDX58/IFIH1 signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-1.893043652915896,1.893043652915896
mesenchymal_hsc_myofibroblast,IRAK4 deficiency (TLR2/4),negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.8930388909128715,1.8930388909128715
mesenchymal_hsc_myofibroblast,Platelet homeostasis,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.891631878171777,1.891631878171777
mesenchymal_hsc_myofibroblast,RHO GTPases Activate WASPs and WAVEs,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-1.8916239618486825,1.8916239618486825
endothelial,TRAF6-mediated induction of TAK1 complex within TLR4 complex,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.8909282487531534,1.8909282487531534
mesenchymal_hsc_myofibroblast,Regulation of TLR by endogenous ligand,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.8903758626686036,1.8903758626686036
